order_id,order_date,customer_name,city,category,product_id,sales,profit
CA-2020-145709,10/4/2020,Anna Häberlin,Coral Gables,Furniture,FUR-FU-10002885,11.568,2.6028
CA-2020-145730,3/3/2020,Chris Cortes,San Antonio,Furniture,FUR-TA-10004915,637.896,-127.5792
CA-2020-145842,6/17/2020,Fred McMath,New York City,Office Supplies,OFF-ST-10000419,40.74,0.4074
CA-2020-145898,9/26/2020,Chuck Magee,Redlands,Office Supplies,OFF-AR-10002445,35.4,13.452
CA-2020-145905,9/18/2020,Anne McFarland,Auburn,Furniture,FUR-CH-10001854,350.98,84.2352
CA-2020-145919,12/18/2020,Henry Goldwyn,Los Angeles,Furniture,FUR-FU-10004960,183.84,62.5056
CA-2020-145982,8/27/2020,Ted Butterfield,Quincy,Furniture,FUR-TA-10001307,244.615,20.967
CA-2020-146010,5/20/2020,Eugene Hildebrand,Colorado Springs,Office Supplies,OFF-BI-10003638,40.635,-32.508
CA-2020-146143,12/14/2020,Michael Chen,Jackson,Furniture,FUR-FU-10002045,133.38,58.6872
CA-2020-146150,2/14/2020,Fred McMath,Jackson,Office Supplies,OFF-AR-10002240,264.18,68.6868
CA-2020-146157,11/21/2020,Roger Demir,Chicago,Office Supplies,OFF-PA-10001790,38.432,13.4512
CA-2020-146171,3/11/2020,Julie Prescott,Columbus,Furniture,FUR-FU-10004270,76.92,31.5372
CA-2020-146206,9/10/2020,Kean Thornton,Houston,Furniture,FUR-TA-10004086,300.93,-34.392
CA-2020-146318,1/22/2020,Marc Crier,Seattle,Office Supplies,OFF-PA-10003953,12.96,6.2208
CA-2020-146325,12/14/2020,David Smith,San Diego,Furniture,FUR-CH-10001146,81.424,-9.1602
CA-2020-146374,12/5/2020,Harold Engle,Newark,Furniture,FUR-FU-10002671,13.4,6.432
CA-2020-146423,4/21/2020,Brian Thompson,Milford,Office Supplies,OFF-AR-10004817,15.48,4.4892
CA-2020-146437,1/28/2020,Henry Goldwyn,Los Angeles,Office Supplies,OFF-AR-10000588,39.68,10.3168
CA-2020-146521,7/21/2020,Corey Catlett,Philadelphia,Office Supplies,OFF-BI-10000301,1.941,-1.294
CA-2020-146633,11/15/2020,Toby Gnade,Los Angeles,Office Supplies,OFF-BI-10002982,38.136,13.3476
CA-2020-146682,10/29/2020,Katrina Willman,Lansing,Furniture,FUR-FU-10002671,67,32.16
CA-2020-146766,11/4/2020,Thomas Thornton,Chula Vista,Office Supplies,OFF-AR-10002135,192.8,55.912
CA-2020-146836,5/2/2020,Cindy Chapman,New York City,Office Supplies,OFF-BI-10000315,45.576,15.9516
CA-2020-146913,10/31/2020,Sylvia Foulston,San Francisco,Furniture,FUR-CH-10001854,1403.92,70.196
CA-2020-146934,5/22/2020,Art Ferguson,Passaic,Furniture,FUR-TA-10003748,174.286,-19.9184
CA-2020-146941,12/10/2020,Delfina Latchford,New York City,Office Supplies,OFF-EN-10003296,361.92,162.864
CA-2020-147067,12/18/2020,Justin Deggeller,Minneapolis,Furniture,FUR-FU-10000732,18.84,6.0288
CA-2020-147109,12/17/2020,Adam Hart,Arlington,Office Supplies,OFF-PA-10001972,51.84,18.144
CA-2020-147123,12/10/2020,Sanjit Jacobs,Long Beach,Office Supplies,OFF-PA-10000575,80.28,36.9288
CA-2020-147137,7/4/2020,Anna Andreadi,San Francisco,Furniture,FUR-BO-10001811,1279.165,225.735
CA-2020-147256,10/17/2020,Frank Carlisle,Columbia,Office Supplies,OFF-AP-10003057,1927.59,751.7601
CA-2020-147368,6/9/2020,Toby Carlisle,Tallahassee,Technology,TEC-MA-10002178,695.7,-27.828
CA-2020-147375,6/12/2020,Philisse Overcash,Chicago,Office Supplies,OFF-PA-10001970,313.488,113.6394
CA-2020-147417,7/25/2020,Christy Brittain,Columbus,Technology,TEC-CO-10001449,1439.976,191.9968
CA-2020-147431,2/2/2020,Adrian Barton,New York City,Office Supplies,OFF-ST-10003994,117.96,5.898
CA-2020-147473,5/30/2020,Nancy Lomonaco,Los Angeles,Office Supplies,OFF-PA-10004782,38.88,18.6624
CA-2020-147536,12/26/2020,Andrew Roberts,New York City,Technology,TEC-AC-10003280,89.97,18.8937
CA-2020-147578,4/22/2020,Paul Gonzalez,San Francisco,Furniture,FUR-FU-10001889,31.56,10.4148
CA-2020-147585,11/7/2020,Claudia Bergmann,San Francisco,Furniture,FUR-FU-10002597,14.82,6.2244
CA-2020-147683,11/13/2020,Philisse Overcash,Seattle,Furniture,FUR-FU-10004848,19.54,7.2298
CA-2020-147970,1/31/2020,Aimee Bixby,Dallas,Office Supplies,OFF-PA-10003936,15.552,5.4432
CA-2020-148096,8/16/2020,Anthony O'Donnell,Los Angeles,Furniture,FUR-TA-10004152,161.28,12.096
CA-2020-148201,8/26/2020,Charles Crestani,Seattle,Office Supplies,OFF-PA-10000019,6.48,3.1104
CA-2020-148208,1/22/2020,Bradley Talbott,Cleveland,Technology,TEC-AC-10000171,55.176,15.8631
CA-2020-148516,8/7/2020,Dorothy Wardle,Edmonds,Technology,TEC-AC-10003610,179.97,86.3856
CA-2020-148593,6/16/2020,Bill Donatelli,Los Angeles,Office Supplies,OFF-PA-10001776,46.35,21.7845
CA-2020-148684,12/25/2020,Trudy Schmidt,Fayetteville,Furniture,FUR-FU-10003553,343.85,137.54
CA-2020-148698,5/2/2020,Bryan Davis,Houston,Office Supplies,OFF-AR-10004022,86.352,5.397
CA-2020-148740,11/15/2020,Anna Häberlin,San Diego,Technology,TEC-PH-10002549,361.376,27.1032
CA-2020-148747,9/25/2020,Aaron Smayling,San Francisco,Furniture,FUR-BO-10002613,477.666,84.294
CA-2020-148796,4/14/2020,Philip Brown,Los Angeles,Furniture,FUR-CH-10004886,383.8,38.38
CA-2020-148852,5/26/2020,Stewart Visinsky,Santa Ana,Furniture,FUR-CH-10004860,484.704,-84.8232
CA-2020-148908,11/5/2020,Joseph Holt,San Francisco,Office Supplies,OFF-BI-10002082,53.248,19.968
CA-2020-149111,4/17/2020,Ben Ferrer,Raleigh,Furniture,FUR-FU-10000206,18.624,6.2856
CA-2020-149195,9/5/2020,Don Miller,Houston,Office Supplies,OFF-FA-10001843,15.808,5.3352
CA-2020-149223,9/6/2020,Elpida Rittenbach,Saint Paul,Office Supplies,OFF-AP-10000358,77.88,22.5852
CA-2020-149237,5/26/2020,Chris McAfee,Milwaukee,Furniture,FUR-FU-10002088,26.94,11.3148
CA-2020-149272,3/15/2020,Muhammed Yedwab,Bryan,Furniture,FUR-CH-10000863,528.43,-143.431
CA-2020-149279,4/24/2020,Craig Leslie,Colorado Springs,Furniture,FUR-CH-10004287,1325.76,149.148
CA-2020-149314,7/2/2020,George Bell,Los Angeles,Furniture,FUR-CH-10002126,195.184,19.5184
CA-2020-149335,7/25/2020,Becky Castell,San Francisco,Office Supplies,OFF-AR-10001419,37.17,11.151
CA-2020-149349,11/12/2020,Stephanie Phelps,Chicago,Furniture,FUR-FU-10001037,22.752,-8.532
CA-2020-149370,9/15/2020,Dean Braden,Philadelphia,Office Supplies,OFF-PA-10003651,5.344,1.8704
CA-2020-149454,7/25/2020,Katherine Murray,Arlington,Office Supplies,OFF-BI-10003694,10.44,4.8024
CA-2020-149461,11/13/2020,Adrian Shami,Auburn,Furniture,FUR-FU-10004270,4.18,1.5048
CA-2020-149482,11/14/2020,Ralph Ritter,San Francisco,Office Supplies,OFF-LA-10000248,7.38,3.4686
CA-2020-149503,12/9/2020,Stephanie Phelps,Stockton,Office Supplies,OFF-BI-10002133,273.92,99.296
CA-2020-149671,6/5/2020,Ken Brennan,Seattle,Office Supplies,OFF-SU-10002537,61.38,15.9588
CA-2020-149685,10/8/2020,Peter McVee,San Antonio,Office Supplies,OFF-LA-10004545,60.144,20.2986
CA-2020-149762,12/3/2020,Roger Demir,Morgan Hill,Furniture,FUR-BO-10001337,205.666,-12.098
CA-2020-149783,9/4/2020,Delfina Latchford,Knoxville,Office Supplies,OFF-AP-10001205,87.168,8.7168
CA-2020-149797,9/15/2020,Adam Hart,New York City,Office Supplies,OFF-BI-10003650,841.568,294.5488
CA-2020-149902,4/1/2020,Don Weiss,New York City,Office Supplies,OFF-AR-10002956,88.04,22.8904
CA-2020-149916,12/22/2020,Emily Ducich,Seattle,Office Supplies,OFF-BI-10004002,55.36,19.376
CA-2020-149965,6/20/2020,Bill Shonely,Oklahoma City,Furniture,FUR-FU-10004270,57.69,23.6529
CA-2020-149979,9/23/2020,Russell Applegate,Columbus,Furniture,FUR-CH-10002084,368.97,81.1734
CA-2020-150000,4/8/2020,Patrick Gardner,Smyrna,Office Supplies,OFF-EN-10002973,17.92,8.6016
CA-2020-150007,9/11/2020,Adam Shillingsburg,Chicago,Office Supplies,OFF-BI-10004141,1.908,-3.2436
CA-2020-150077,2/4/2020,Maribeth Schnelling,Rockville,Technology,TEC-PH-10002890,90.48,23.5248
CA-2020-150343,8/16/2020,Pete Kriz,San Francisco,Office Supplies,OFF-EN-10004030,10.86,5.1042
CA-2020-150350,8/23/2020,Maxwell Schwartz,Seattle,Furniture,FUR-CH-10001973,532.704,-39.9528
CA-2020-150483,5/31/2020,Beth Paige,Decatur,Furniture,FUR-CH-10000422,191.079,-38.2158
CA-2020-150658,11/17/2020,Maribeth Schnelling,Carlsbad,Office Supplies,OFF-BI-10004140,10.776,3.3675
CA-2020-150889,3/20/2020,Peter Bühler,Evanston,Technology,TEC-PH-10000004,11.992,0.8994
CA-2020-150945,12/18/2020,Julie Kriz,New York City,Office Supplies,OFF-ST-10003716,900.08,117.0104
CA-2020-151092,8/6/2020,Vivek Gonzalez,Los Angeles,Technology,TEC-PH-10001700,211.168,18.4772
CA-2020-151141,8/20/2020,Dianna Wilson,Detroit,Technology,TEC-PH-10004924,14.78,3.9906
CA-2020-151148,9/12/2020,Philisse Overcash,Louisville,Furniture,FUR-CH-10002304,83.136,5.196
CA-2020-151155,12/20/2020,Alejandro Ballentine,Jackson,Furniture,FUR-FU-10001918,18.92,7.3788
CA-2020-151169,10/21/2020,Muhammed Yedwab,Newark,Office Supplies,OFF-BI-10002813,7.92,3.564
CA-2020-151323,10/23/2020,Alejandro Ballentine,Seattle,Office Supplies,OFF-FA-10002983,17.05,8.184
CA-2020-151372,9/5/2020,Joseph Holt,Redondo Beach,Office Supplies,OFF-BI-10000050,11.68,3.942
CA-2020-151498,4/21/2020,Duane Noonan,Seattle,Office Supplies,OFF-BI-10004967,8.32,2.808
CA-2020-151512,12/26/2020,Sally Hughsby,Denver,Office Supplies,OFF-AP-10000252,18.72,3.51
CA-2020-151561,9/1/2020,Patrick Gardner,New York City,Furniture,FUR-FU-10004864,191.82,61.3824
CA-2020-151974,9/22/2020,Robert Dilbeck,Philadelphia,Office Supplies,OFF-LA-10004484,16.52,5.369
CA-2020-152072,1/15/2020,Dean percer,Westfield,Office Supplies,OFF-AR-10001573,4.66,1.3514
CA-2020-152121,11/27/2020,Craig Carreira,Scottsdale,Technology,TEC-PH-10002483,271.992,23.7993
CA-2020-152156,11/8/2020,Claire Gute,Henderson,Furniture,FUR-BO-10001798,261.96,41.9136
CA-2020-152163,7/1/2020,Jay Fein,Columbia,Office Supplies,OFF-BI-10002215,14.2,6.532
CA-2020-152170,11/12/2020,Frank Hawley,La Porte,Office Supplies,OFF-AP-10002350,37.68,10.5504
CA-2020-152247,11/7/2020,Michelle Arnett,Cheyenne,Furniture,FUR-CH-10001215,1603.136,100.196
CA-2020-152289,8/26/2020,Linda Cazamias,Pasadena,Furniture,FUR-CH-10002126,1024.716,-29.2776
CA-2020-152331,6/26/2020,Lela Donovan,Chicago,Office Supplies,OFF-AR-10001547,5.304,0.4641
CA-2020-152408,5/15/2020,Thomas Thornton,New York City,Office Supplies,OFF-BI-10002393,13.776,4.4772
CA-2020-152457,9/12/2020,Steve Chapman,Roseville,Office Supplies,OFF-PA-10003790,68.52,31.5192
CA-2020-152471,7/8/2020,Zuschuss Donatelli,Jacksonville,Office Supplies,OFF-PA-10004965,15.984,4.995
CA-2020-152520,7/8/2020,Thea Hudgings,Providence,Office Supplies,OFF-PA-10000289,12.96,6.2208
CA-2020-152534,6/20/2020,Dave Poirier,Salinas,Office Supplies,OFF-AR-10002335,5.16,1.3416
CA-2020-152555,3/29/2020,Maria Etezadi,Chicago,Furniture,FUR-CH-10002965,844.116,-36.1764
CA-2020-152632,10/27/2020,Jeremy Ellison,Troy,Furniture,FUR-FU-10002671,40.2,19.296
CA-2020-152646,11/21/2020,Tiffany House,Los Angeles,Office Supplies,OFF-PA-10004451,32.4,15.552
CA-2020-152688,10/17/2020,Nick Radford,Perth Amboy,Furniture,FUR-BO-10001337,120.98,12.098
CA-2020-152730,5/30/2020,Eugene Moren,Superior,Furniture,FUR-FU-10001037,47.4,21.33
CA-2020-152765,6/15/2020,Lynn Smith,Houston,Office Supplies,OFF-PA-10000483,173.488,54.215
CA-2020-152800,4/13/2020,Susan Pistek,San Francisco,Office Supplies,OFF-EN-10001509,6.12,2.8764
CA-2020-152814,4/28/2020,Erica Hernandez,Denver,Office Supplies,OFF-PA-10001970,29.472,9.9468
CA-2020-152940,11/10/2020,Rose O'Brian,San Francisco,Office Supplies,OFF-ST-10000352,29.74,4.461
CA-2020-153101,9/8/2020,Pauline Johnson,Santa Ana,Furniture,FUR-TA-10003008,146.04,-12.7785
CA-2020-153157,9/11/2020,Trudy Brown,Wichita,Technology,TEC-PH-10003171,224.75,62.93
CA-2020-153178,9/14/2020,Clay Ludtke,Long Beach,Office Supplies,OFF-BI-10004390,673.568,252.588
CA-2020-153185,9/3/2020,Matt Hagelstein,Cincinnati,Office Supplies,OFF-PA-10002246,30.96,11.223
CA-2020-153269,3/9/2020,Pamela Stobb,Andover,Furniture,FUR-CH-10002647,354.9,88.725
CA-2020-153318,10/25/2020,Jill Stevenson,Miami,Technology,TEC-PH-10000984,783.96,78.396
CA-2020-153346,1/25/2020,Todd Boyes,Plainfield,Office Supplies,OFF-AR-10000315,9.21,2.3025
CA-2020-153353,8/18/2020,Greg Guthrie,New York City,Technology,TEC-PH-10000439,39.99,11.5971
CA-2020-153577,6/27/2020,Katharine Harms,Highland Park,Furniture,FUR-CH-10003981,539.658,-7.7094
CA-2020-153598,12/3/2020,Neoma Murray,Los Angeles,Furniture,FUR-FU-10001085,111.9,51.474
CA-2020-153661,1/30/2020,Steven Cartwright,San Francisco,Office Supplies,OFF-BI-10004781,50.784,17.7744
CA-2020-153682,5/30/2020,Brooke Gillingham,Cincinnati,Technology,TEC-CO-10001046,839.988,69.999
CA-2020-153836,10/30/2020,Edward Hooks,New York City,Office Supplies,OFF-AR-10004602,114.95,32.186
CA-2020-154018,10/13/2020,Helen Andreada,Laredo,Furniture,FUR-FU-10003394,139.92,-150.414
CA-2020-154053,3/4/2020,Michael Granlund,San Diego,Office Supplies,OFF-AR-10003727,16.99,4.9271
CA-2020-154060,5/2/2020,Dan Lawera,Greensboro,Furniture,FUR-CH-10002304,187.056,11.691
CA-2020-154067,2/1/2020,Suzanne McNair,Los Angeles,Office Supplies,OFF-PA-10002254,105.52,48.5392
CA-2020-154081,5/22/2020,Jim Epp,Los Angeles,Technology,TEC-PH-10001918,222.384,22.2384
CA-2020-154235,9/24/2020,Ruben Dartt,Bloomington,Furniture,FUR-FU-10004006,127.95,21.7515
CA-2020-154403,5/23/2020,Anne Pryor,Florence,Office Supplies,OFF-PA-10001526,4.98,2.4402
CA-2020-154508,11/16/2020,Ruben Dartt,Carlsbad,Office Supplies,OFF-EN-10001990,28.4,13.348
CA-2020-154536,9/5/2020,Jasper Cacioppo,Philadelphia,Office Supplies,OFF-BI-10004410,9.555,-7.3255
CA-2020-154662,6/9/2020,Benjamin Farhat,Minneapolis,Furniture,FUR-TA-10001771,692.94,173.235
CA-2020-154690,8/15/2020,Christopher Conant,Fayetteville,Furniture,FUR-CH-10000988,225.296,22.5296
CA-2020-154711,11/22/2020,Todd Boyes,New York City,Furniture,FUR-FU-10000397,39.88,11.1664
CA-2020-154739,12/10/2020,Logan Haushalter,San Francisco,Furniture,FUR-CH-10002965,321.568,28.1372
CA-2020-154767,6/28/2020,Becky Pak,Paterson,Furniture,FUR-CH-10003535,121.96,20.7332
CA-2020-154788,4/30/2020,John Lee,New York City,Office Supplies,OFF-BI-10003314,7.712,2.7956
CA-2020-154998,4/7/2020,Erin Smith,Lakewood,Office Supplies,OFF-PA-10004243,37.94,18.2112
CA-2020-155005,6/13/2020,Sample Company A,Jackson,Technology,TEC-PH-10003484,377.97,94.4925
CA-2020-155033,10/7/2020,Cindy Chapman,Los Angeles,Office Supplies,OFF-PA-10000143,10.56,5.0688
CA-2020-155138,9/8/2020,Jill Matthias,Monroe,Office Supplies,OFF-PA-10000501,64.704,23.4552
CA-2020-155166,12/26/2020,Brenda Bowman,Vineland,Furniture,FUR-CH-10003968,212.94,25.5528
CA-2020-155187,9/24/2020,Laura Armstrong,Los Angeles,Office Supplies,OFF-PA-10000380,41.7,20.85
CA-2020-155383,12/17/2020,Steve Carroll,Seattle,Office Supplies,OFF-ST-10001328,46.53,13.0284
CA-2020-155439,9/14/2020,Parhena Norris,Columbia,Office Supplies,OFF-PA-10000029,25.92,12.4416
CA-2020-155446,12/16/2020,Tanja Norvell,San Diego,Technology,TEC-AC-10001445,21.21,4.4541
CA-2020-155474,7/8/2020,Chris Cortes,Seattle,Office Supplies,OFF-BI-10004209,19.296,6.03
CA-2020-155481,9/1/2020,Dean Katz,Philadelphia,Office Supplies,OFF-FA-10002780,16.688,5.4236
CA-2020-155488,11/13/2020,Frank Merwin,Vancouver,Office Supplies,OFF-AR-10002956,44.02,11.4452
CA-2020-155516,10/21/2020,Michael Kennedy,Manchester,Furniture,FUR-BO-10002545,1043.92,271.4192
CA-2020-155530,12/17/2020,Charles McCrossin,San Francisco,Furniture,FUR-TA-10004256,2003.52,-325.572
CA-2020-155551,4/18/2020,Clay Rozendal,Elmhurst,Office Supplies,OFF-PA-10001560,9.664,3.2616
CA-2020-155565,5/28/2020,Edward Hooks,New York City,Office Supplies,OFF-SU-10001218,54.9,15.372
CA-2020-155670,8/13/2020,Erin Mull,Jacksonville,Office Supplies,OFF-BI-10000138,11.232,-8.2368
CA-2020-155747,6/14/2020,Jim Sink,Philadelphia,Furniture,FUR-TA-10003392,337.176,-118.0116
CA-2020-155845,8/12/2020,Chris McAfee,Carrollton,Technology,TEC-AC-10004145,1399.944,52.4979
CA-2020-155978,8/1/2020,Thomas Seio,Riverside,Office Supplies,OFF-AP-10002892,45.96,13.788
CA-2020-155992,10/1/2020,Chris Cortes,La Porte,Furniture,FUR-FU-10003724,41.85,10.881
CA-2020-156139,12/31/2020,Becky Pak,San Francisco,Office Supplies,OFF-BI-10004233,38.376,13.4316
CA-2020-156251,8/13/2020,Theresa Swint,West Allis,Furniture,FUR-BO-10001337,241.96,24.196
CA-2020-156265,8/2/2020,Barry Französisch,Los Angeles,Furniture,FUR-TA-10001691,136.464,15.3522
CA-2020-156300,12/29/2020,Troy Blackwell,Milwaukee,Furniture,FUR-CH-10001714,754.45,60.356
CA-2020-156503,10/14/2020,Nathan Cano,Jacksonville,Furniture,FUR-CH-10003606,102.592,10.2592
CA-2020-156573,5/29/2020,Raymond Buch,Nashville,Furniture,FUR-FU-10001085,44.76,14.547
CA-2020-156685,7/8/2020,Scot Coram,Arlington,Office Supplies,OFF-AR-10000588,47.616,3.5712
CA-2020-156748,11/30/2020,Bruce Stewart,Detroit,Furniture,FUR-CH-10000513,389.97,35.0973
CA-2020-156811,10/27/2020,Bart Pistole,San Francisco,Office Supplies,OFF-AP-10001366,43.92,11.8584
CA-2020-157000,7/16/2020,Alice McCarthy,Grand Prairie,Office Supplies,OFF-PA-10001950,20.016,6.255
CA-2020-157161,7/16/2020,Jonathan Doherty,Columbia,Office Supplies,OFF-AR-10003338,22.32,5.58
CA-2020-157217,7/19/2020,Tracy Collins,San Francisco,Technology,TEC-AC-10003095,389.97,132.5898
CA-2020-157245,5/19/2020,Laurel Elliston,Arlington,Furniture,FUR-CH-10003746,641.96,179.7488
CA-2020-157259,12/24/2020,Jessica Myrick,New York City,Furniture,FUR-FU-10003192,799.56,207.8856
CA-2020-157266,5/26/2020,Toby Braunhardt,Washington,Furniture,FUR-FU-10000629,41.37,17.3754
CA-2020-157280,11/5/2020,Liz Willingham,Virginia Beach,Furniture,FUR-FU-10003806,756.8,75.68
CA-2020-157336,12/1/2020,Shirley Jackson,Fairfield,Furniture,FUR-CH-10004997,751.92,150.384
CA-2020-157364,11/19/2020,Liz Thompson,Jacksonville,Office Supplies,OFF-AR-10003752,18.48,6.006
CA-2020-157511,9/18/2020,Seth Vernon,Columbus,Furniture,FUR-CH-10002647,99.372,-7.098
CA-2020-157588,7/14/2020,Anemone Ratner,Columbus,Furniture,FUR-FU-10004848,51.75,15.525
CA-2020-157686,10/1/2020,Brian DeCherney,San Francisco,Furniture,FUR-CH-10001146,194.848,12.178
CA-2020-157707,10/10/2020,Corey Catlett,Denver,Furniture,FUR-BO-10001567,90.882,-190.8522
CA-2020-157714,9/26/2020,Charles Sheldon,Iowa City,Office Supplies,OFF-PA-10004022,9.99,4.4955
CA-2020-157742,12/29/2020,Ken Lonsdale,Springfield,Office Supplies,OFF-EN-10002592,27.792,10.422
CA-2020-157749,6/4/2020,Ken Lonsdale,Chicago,Furniture,FUR-FU-10000576,419.68,-356.728
CA-2020-157763,7/18/2020,Katharine Harms,Bowling Green,Furniture,FUR-CH-10000988,140.81,39.4268
CA-2020-157791,12/23/2020,Carol Adams,Warwick,Technology,TEC-CO-10002095,1999.96,899.982
CA-2020-157868,12/23/2020,Matt Collister,Grand Rapids,Office Supplies,OFF-FA-10000992,24.85,11.6795
CA-2020-158001,8/23/2020,Jennifer Patt,New York City,Office Supplies,OFF-AP-10002118,1040.8,281.016
CA-2020-158043,1/31/2020,Jason Klamczynski,Atlantic City,Office Supplies,OFF-EN-10003134,23.36,11.68
CA-2020-158099,9/3/2020,Paul Knutson,Philadelphia,Office Supplies,OFF-BI-10000545,1141.47,-760.98
CA-2020-158155,5/2/2020,Edward Hooks,New York City,Furniture,FUR-FU-10000732,12.56,4.0192
CA-2020-158211,1/4/2020,Ben Peterman,Philadelphia,Office Supplies,OFF-AR-10004078,4.672,0.584
CA-2020-158260,11/4/2020,Cindy Chapman,San Diego,Technology,TEC-MA-10003176,686.4,77.22
CA-2020-158302,12/8/2020,Julia Barnett,Columbus,Office Supplies,OFF-PA-10002615,10.584,3.4398
CA-2020-158358,3/4/2020,Eleni McCrary,Dover,Technology,TEC-AC-10002567,159.98,57.5928
CA-2020-158435,5/17/2020,Arthur Gainer,Waterbury,Furniture,FUR-FU-10003975,173.24,17.324
CA-2020-158547,5/30/2020,Justin MacKendrick,Hamilton,Office Supplies,OFF-AP-10003842,123.92,9.294
CA-2020-158568,8/29/2020,Rick Bensley,Chicago,Office Supplies,OFF-BI-10002609,1.788,-3.0396
CA-2020-158575,11/18/2020,Sean Braxton,Kent,Office Supplies,OFF-AP-10002998,103.968,16.8948
CA-2020-158610,9/19/2020,Clytie Kelty,Providence,Office Supplies,OFF-ST-10000604,69.52,17.38
CA-2020-158617,9/22/2020,Anna Chung,Lawrence,Office Supplies,OFF-PA-10002245,35.88,16.146
CA-2020-158694,11/10/2020,Arianne Irving,Los Angeles,Furniture,FUR-FU-10000965,467.46,191.6586
CA-2020-158778,9/5/2020,Dean Braden,Philadelphia,Furniture,FUR-CH-10000309,887.271,-63.3765
CA-2020-158806,1/7/2020,Neoma Murray,Amarillo,Furniture,FUR-FU-10004270,23.076,-10.9611
CA-2020-158834,3/13/2020,Tamara Willingham,Scottsdale,Office Supplies,OFF-AP-10000326,157.92,17.766
CA-2020-158841,2/2/2020,Sanjit Engle,Arlington,Furniture,FUR-FU-10001731,18.69,7.1022
CA-2020-158869,8/6/2020,Anna Häberlin,New York City,Office Supplies,OFF-PA-10000474,70.88,33.3136
CA-2020-158925,10/24/2020,Jennifer Patt,Houston,Office Supplies,OFF-PA-10003072,15.552,5.4432
CA-2020-159009,9/23/2020,Dave Poirier,Seattle,Furniture,FUR-CH-10003396,184.752,-20.7846
CA-2020-159016,3/10/2020,Karen Ferguson,Los Angeles,Office Supplies,OFF-PA-10004405,14.9,7.152
CA-2020-159023,11/3/2020,Natalie Webber,Portland,Office Supplies,OFF-BI-10002813,4.158,-3.465
CA-2020-159142,4/4/2020,Maria Etezadi,Springfield,Office Supplies,OFF-PA-10001776,27.81,13.0707
CA-2020-159212,11/1/2020,Katherine Murray,Salem,Office Supplies,OFF-EN-10002230,251.79,118.3413
CA-2020-159345,6/17/2020,Ivan Gibson,San Diego,Office Supplies,OFF-PA-10000806,111.96,54.8604
CA-2020-159373,3/13/2020,Liz Thompson,San Antonio,Furniture,FUR-TA-10004619,557.585,0
CA-2020-159639,11/27/2020,Pamela Coakley,Westfield,Furniture,FUR-FU-10001889,31.56,10.4148
CA-2020-159653,5/22/2020,Jeremy Farry,Athens,Office Supplies,OFF-LA-10004345,14.73,7.2177
CA-2020-159695,4/5/2020,Gary Mitchum,Houston,Office Supplies,OFF-ST-10003442,158.368,13.8572
CA-2020-159730,9/17/2020,Sanjit Jacobs,Seattle,Furniture,FUR-CH-10004875,113.888,9.9652
CA-2020-159737,9/3/2020,Carlos Soltero,Chicago,Office Supplies,OFF-BI-10004236,8.808,-14.9736
